,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
10,8,,25,cnn,42.85451535773404,1668,3769,69.8441247002398,30.910055717697002,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.05,52.42214532871972,815,1497,74.3558282208589,40.48096192384769,300,True,False,False,True
11,8,,25,cnn,42.56721595836948,1996,3769,61.47294589178357,32.55505439108517,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.060000000000000005,49.51902969468842,894,1497,66.2192393736018,39.54575818303273,300,True,False,False,True
12,8,,25,cnn,40.71364852809991,1836,3769,62.145969498910674,30.273282037675777,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.07,47.85651793525808,789,1497,69.32826362484157,36.539746158984634,300,True,False,False,True
13,8,,25,cnn,40.39460020768432,2009,3769,58.08860129417621,30.963120191032104,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.08000000000000002,46.969054684188215,862,1497,64.2691415313225,37.00734802939212,300,True,False,False,True
14,8,,25,cnn,41.34975897161221,1832,3769,63.209606986899566,30.724330061024144,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.09000000000000001,47.02774108322324,774,1497,68.9922480620155,35.67134268537074,300,True,False,False,True
15,8,,25,cnn,40.645504522078376,1870,3769,61.283422459893046,30.40594322101353,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.1,43.282236248872856,721,1497,66.57420249653259,32.06412825651302,300,True,False,False,True
16,8,,25,cnn,38.38120104438642,1593,3769,64.59510357815442,27.301671530910056,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.11000000000000001,37.4274661508704,571,1497,67.77583187390543,25.851703406813627,300,True,False,False,True
17,8,,25,cnn,39.528130671506354,1741,3769,62.550258472142445,28.89360573096312,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.12000000000000001,38.97093854216293,602,1497,67.94019933554817,27.32130928523714,300,True,False,False,True
18,8,,25,cnn,38.35567470956211,1826,3769,58.762322015334064,28.469089944282302,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.13,34.63841547673883,674,1497,55.78635014836795,25.11690046760187,300,True,False,False,True
19,8,,25,cnn,40.20580668871739,1673,3769,65.39151225343694,29.026266914300876,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.14,36.11517813567594,552,1497,67.02898550724638,24.71609886439546,300,True,False,False,True
20,8,,25,cnn,36.30525122780506,1525,3769,63.01639344262295,25.49747943751658,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.15000000000000002,35.68260226712666,532,1497,68.04511278195488,24.181696726786907,300,True,False,False,True
21,8,,25,cnn,37.25526757411896,1594,3769,62.672521957340024,26.505704430883522,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.16000000000000003,34.803451581975075,589,1497,61.62988115449915,24.248496993987978,300,True,False,False,True
22,8,,25,cnn,37.53166847629388,1757,3769,59.02105862265225,27.513929424250463,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.17000000000000004,32.65503875968992,567,1497,59.435626102292765,22.511690046760187,300,True,False,False,True
23,8,,25,cnn,35.714285714285715,1467,3769,63.735514655760056,24.807641284160255,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.18000000000000005,28.222811671087538,388,1497,68.55670103092784,17.768871075484302,300,True,False,False,True
24,8,,25,cnn,34.53070683661646,1409,3769,63.449254790631656,23.71981958079066,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.19,25.121819166215484,350,1497,66.28571428571429,15.497661990647963,300,True,False,False,True
