,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
0,8,,25,cnn,14.814814814814815,225,720,31.11111111111111,9.722222222222221,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.0,14.814814814814815,225,720,31.11111111111111,9.722222222222221,300,True,False,False,True
1,8,,25,cnn,9.832402234636872,175,720,25.142857142857142,6.111111111111111,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.005,9.395973154362416,174,720,24.137931034482758,5.833333333333333,300,True,False,False,True
2,8,,25,cnn,17.136886102403345,237,720,34.59915611814346,11.38888888888889,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.01,15.806111696522654,229,720,32.751091703056765,10.416666666666666,300,True,False,False,True
