,batch_size,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
0,8,25,cnn,58.705600348659836,1695,2894,79.46902654867256,46.54457498272288,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.0,58.72358963188848,1697,2894,79.43429581614615,46.579129232895646,300,True,False,False,True
1,8,25,cnn,57.584209397125086,1767,2894,75.94793435200906,46.37180373185902,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.005,57.12440809298321,1752,2894,75.7420091324201,45.85348997926745,300,True,False,False,True
2,8,25,cnn,56.48084423032805,1465,2894,84.02730375426621,42.53628196268141,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.01,54.82750636721464,1425,2894,83.08771929824562,40.912232204561164,300,True,False,False,True
3,8,25,cnn,57.5038794058967,1617,2894,80.21026592455163,44.81686247408431,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.015,55.01675977653631,1581,2894,77.86211258697027,42.53628196268141,300,True,False,False,True
4,8,25,cnn,57.50727232042963,1575,2894,81.58730158730158,44.40221147201106,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.02,55.0,1466,2894,81.78717598908594,41.43054595715273,300,True,False,False,True
5,8,25,cnn,56.46743978590544,1590,2894,79.62264150943396,43.7456807187284,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.025,53.8531691746466,1492,2894,79.15549597855228,40.808569454042846,300,True,False,False,True
6,8,25,cnn,55.6910569105691,1534,2894,80.3780964797914,42.60539046302696,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.03,51.81923522595597,1421,2894,78.67698803659395,38.63165169315826,300,True,False,False,True
7,8,25,cnn,55.51504102096627,1494,2894,81.52610441767068,42.08707671043538,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.035,51.1529411764706,1356,2894,80.16224188790561,37.56046993780235,300,True,False,False,True
8,8,25,cnn,55.03448275862069,1456,2894,82.21153846153847,41.36143745680719,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.04,49.97617913292044,1304,2894,80.44478527607362,36.24740843123704,300,True,False,False,True
9,8,25,cnn,55.356757921965944,1745,2894,73.58166189111748,44.367657221838286,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.045,49.14950760966876,1574,2894,69.75857687420584,37.940566689702834,300,True,False,False,True
10,8,25,cnn,54.98640072529466,1518,2894,79.90777338603425,41.91430545957153,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.05,48.41006169909824,1320,2894,77.27272727272727,35.245335176226675,300,True,False,False,True
11,8,25,cnn,53.47716318567821,1463,2894,79.6308954203691,40.255701451278505,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.060000000000000005,45.47215496368039,1236,2894,75.97087378640776,32.446440912232205,300,True,False,False,True
12,8,25,cnn,50.985915492957744,1366,2894,79.50219619326501,37.52591568762958,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.07,44.14549078226208,1120,2894,79.10714285714286,30.615065653075327,300,True,False,False,True
13,8,25,cnn,51.22240683598386,1319,2894,81.80439727065959,37.28403593642018,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.08000000000000002,41.540020263424516,1054,2894,77.7988614800759,28.334485141672424,300,True,False,False,True
14,8,25,cnn,50.132562063147745,1255,2894,82.86852589641434,35.9364201796821,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.09000000000000001,40.71115691832002,987,2894,80.04052684903749,27.297857636489287,300,True,False,False,True
15,8,25,cnn,51.28326996197718,1314,2894,82.11567732115677,37.28403593642018,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.1,40.87403598971722,996,2894,79.81927710843374,27.470628887353143,300,True,False,False,True
16,8,25,cnn,46.493902439024396,1042,2894,87.81190019193858,31.617138908085696,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.11000000000000001,35.7103973870441,780,2894,84.1025641025641,22.667588113337942,300,True,False,False,True
17,8,25,cnn,47.97645327446652,1183,2894,82.67117497886728,33.794056668970285,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.12000000000000001,36.59957627118644,882,2894,78.34467120181407,23.876986869384936,300,True,False,False,True
18,8,25,cnn,47.69192791903234,1157,2894,83.49178910976664,33.37940566689703,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.13,36.05604017975153,889,2894,76.71541057367828,23.565998617829994,300,True,False,False,True
19,8,25,cnn,44.34227330779055,1021,2894,85.01469147894221,29.993089149965446,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.14,33.29706202393907,782,2894,78.26086956521739,21.147201105736006,300,True,False,False,True
20,8,25,cnn,40.20234291799787,862,2894,87.58700696055685,26.088458880442296,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.15000000000000002,28.89016018306636,602,2894,83.88704318936877,17.44989633724948,300,True,False,False,True
21,8,25,cnn,43.20861096873398,1008,2894,83.63095238095238,29.129232895646165,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.16000000000000003,31.302922698716195,767,2894,74.70664928292047,19.799585348997926,300,True,False,False,True
