,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
14,8,,25,cnn,42.77200749191214,2104,3769,59.6958174904943,33.32448925444415,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.09000000000000001,54.25101214574898,973,1497,68.85919835560124,44.7561790247161,300,True,False,True,True
15,8,,25,cnn,43.12779882879779,2037,3769,61.462935689739815,33.21836030777394,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.1,55.389584174404526,980,1497,70.0,45.8249832999332,300,True,False,True,True
16,8,,25,cnn,43.66444366444367,1929,3769,64.48937273198548,33.006102414433535,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.11000000000000001,54.62924172601592,890,1497,73.25842696629213,43.55377421509686,300,True,False,True,True
17,8,,25,cnn,42.470506592644,1995,3769,61.35338345864662,32.47545768108252,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.12000000000000001,51.131028595817334,846,1497,70.80378250591016,40.013360053440216,300,True,False,True,True
18,8,,25,cnn,42.636317309325634,2118,3769,59.254013220018884,33.297957017776596,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.13,53.47682119205299,919,1497,70.29379760609358,43.152972611890455,300,True,False,True,True
19,8,,25,cnn,41.7563930013459,2175,3769,57.05747126436781,32.92650570443088,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.14,50.663349917081256,915,1497,66.77595628415301,40.81496325985304,300,True,False,True,True
20,8,,25,cnn,41.00601421541826,1718,3769,65.48311990686845,29.84876625099496,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.15000000000000002,51.328976034858385,798,1497,73.80952380952381,39.34535738142952,300,True,False,True,True
21,8,,25,cnn,40.84249084249084,1691,3769,65.93731519810763,29.583443884319447,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.16000000000000003,50.402144772117964,741,1497,76.11336032388664,37.675350701402806,300,True,False,True,True
22,8,,25,cnn,40.536620739666425,1747,3769,63.99542072123641,29.6630405943221,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.17000000000000004,47.51481988144094,696,1497,74.85632183908046,34.80293921175684,300,True,False,True,True
23,8,,25,cnn,40.71284218261988,1674,3769,66.18876941457587,29.39771822764659,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.18000000000000005,48.690153568202355,717,1497,75.17433751743376,36.00534402137608,300,True,False,True,True
24,8,,25,cnn,38.92988929889299,1651,3769,63.900666262870985,27.991509684266383,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.19,47.177604405690694,682,1497,75.36656891495602,34.33533734134937,300,True,False,True,True
25,8,,25,cnn,40.90747961715704,1873,3769,61.61238654564869,30.61820111435394,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.2,48.501118568232656,738,1497,73.44173441734418,36.205744822979284,300,True,False,True,True
