,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,trainable_embeddings,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
3,8,,25,cnn,48.35058993498675,1259,2894,79.74583002382843,34.69246717346233,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.08000000000000002,38.45161290322581,981,2894,75.94291539245668,25.742916378714582,300,False,True,False,False,True
4,8,,25,cnn,49.930587690883854,1428,2894,75.56022408963585,37.28403593642018,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.09000000000000001,38.87051640803867,1037,2894,73.67405978784957,26.399447131997235,300,False,True,False,False,True
5,8,,25,cnn,46.877296105804554,1189,2894,80.48780487804878,33.06841741534209,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.1,33.96533044420369,798,2894,78.57142857142857,21.665514858327576,300,False,True,False,False,True
6,8,,25,cnn,47.80818600145314,1235,2894,79.91902834008097,34.10504492052522,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.11000000000000001,35.586427998931335,849,2894,78.4452296819788,23.013130615065652,300,False,True,False,False,True
7,8,,25,cnn,43.47826086956522,1062,2894,80.97928436911488,29.716655148583275,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.12000000000000001,30.790568654646325,711,2894,78.05907172995781,19.177608845888045,300,False,True,False,False,True
8,8,,25,cnn,46.09336609336609,1176,2894,79.76190476190476,32.41188666205943,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.13,31.96944899072559,772,2894,75.90673575129534,20.248790601243954,300,False,True,False,False,True
9,8,,25,cnn,46.11578426521525,1148,2894,81.18466898954703,32.20456116102281,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.14,29.63169642857143,690,2894,76.95652173913044,18.348306841741532,300,False,True,False,False,True
10,8,,25,cnn,42.55319148936171,1054,2894,79.69639468690703,29.02557014512785,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.15000000000000002,29.751604800446554,689,2894,77.35849056603773,18.417415342087075,300,False,True,False,False,True
11,8,,25,cnn,45.229007633587784,1298,2894,73.03543913713405,32.757429163787144,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.16000000000000003,31.03257868580895,728,2894,77.1978021978022,19.419488597097445,300,False,True,False,False,True
12,8,,25,cnn,39.07441493557718,909,2894,81.73817381738174,25.67380787836904,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.17000000000000004,24.7890602269421,543,2894,78.45303867403315,14.720110573600554,300,False,True,False,False,True
13,8,,25,cnn,42.53485424588086,1051,2894,79.82873453853473,28.99101589495508,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.18000000000000005,27.740112994350287,646,2894,76.0061919504644,16.966136834830685,300,False,True,False,False,True
14,8,,25,cnn,39.76122501946536,959,2894,79.87486965589156,26.468555632342778,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.19,24.760244115082827,547,2894,77.87934186471664,14.720110573600554,300,False,True,False,False,True
15,8,,25,cnn,39.77213878819264,968,2894,79.33884297520662,26.53766413268832,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.2,23.229959040374485,524,2894,75.76335877862596,13.718037318590186,300,False,True,False,False,True
