,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,trainable_embeddings,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
0,8,lstm,25,cnn,81.09227871939737,4972,5648,86.60498793242157,76.23937677053824,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.05,74.04878048780488,4602,5648,82.46414602346806,67.19192634560906,300,True,True,False,False,True
1,8,lstm,25,cnn,80.93589143659335,5037,5648,85.84474885844749,76.55807365439094,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.060000000000000005,72.06454121306376,4640,5648,79.89224137931035,65.63385269121812,300,True,True,False,False,True
2,8,lstm,25,cnn,81.62998881014546,5076,5648,86.22931442080379,77.49645892351273,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.07,71.87103077674645,4587,5648,80.18312622629169,65.12039660056658,300,True,True,False,False,True
3,8,lstm,25,cnn,81.17327335769843,5023,5648,86.22337248656181,76.68201133144476,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.08000000000000002,71.03781968993779,4479,5648,80.30810448760884,63.686260623229465,300,True,True,False,False,True
4,8,lstm,25,cnn,80.703395379291,5043,5648,85.54431885782273,76.38101983002832,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.09000000000000001,69.29798131967459,4309,5648,80.06498027384544,61.08356940509915,300,True,True,False,False,True
5,8,lstm,25,cnn,81.36257582827812,5067,5648,86.02723505032564,77.17776203966005,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.1,69.12771658231617,4429,5648,78.64077669902913,61.66784702549575,300,True,True,False,False,True
6,8,lstm,25,cnn,81.28533735393894,4964,5648,86.88557614826753,76.36331444759207,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.11000000000000001,68.04920199247738,4189,5648,79.89973740749582,59.25991501416431,300,True,True,False,False,True
7,8,lstm,25,cnn,80.85786849778948,4983,5648,86.25326108769818,76.09773371104816,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.12000000000000001,66.59939455095864,4262,5648,77.42843735335524,58.42776203966006,300,True,True,False,False,True
8,8,lstm,25,cnn,81.39469491048831,5021,5648,86.47679745070702,76.87677053824362,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.13,66.8017835427645,4220,5648,78.10426540284361,58.35694050991501,300,True,True,False,False,True
9,8,lstm,25,cnn,81.00907029478458,4936,5648,86.8517017828201,75.90297450424929,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.14,64.53834115805947,3937,5648,78.56235712471425,54.76274787535411,300,True,True,False,False,True
10,8,lstm,25,cnn,79.75552421250589,4987,5648,85.0411068778825,75.08852691218131,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.15000000000000002,63.24151449499639,4045,5648,75.77255871446229,54.26699716713881,300,True,True,False,False,True
11,8,lstm,25,cnn,80.40746382330539,4856,5648,86.96457990115321,74.76983002832861,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.16000000000000003,62.42463393626184,3640,5648,79.64285714285714,51.327903682719544,300,True,True,False,False,True
12,8,lstm,25,cnn,79.65187777882888,4923,5648,85.51696120251879,74.53966005665723,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.17000000000000004,61.74041922506881,3798,5648,76.77725118483413,51.62889518413598,300,True,True,False,False,True
13,8,lstm,25,cnn,79.9286518963575,5004,5648,85.07194244604317,75.37181303116148,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.18000000000000005,61.94061062317022,3916,5648,75.63840653728295,52.44334277620396,300,True,True,False,False,True
14,8,lstm,25,cnn,78.88920374043639,4939,5648,84.5515286495242,73.93767705382436,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.19,60.51051051051051,3676,5648,76.74102285092492,49.946883852691215,300,True,True,False,False,True
15,8,lstm,25,cnn,79.88991173958432,4889,5648,86.09122519942729,74.52195467422096,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.2,59.289646982619026,3615,5648,75.9612724757953,48.61898016997167,300,True,True,False,False,True
16,8,lstm,25,cnn,80.06527060103346,5383,5648,82.03603938324355,78.18696883852691,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.0,80.1269265639166,5382,5648,82.10702341137124,78.2400849858357,300,True,True,False,False,True
17,8,lstm,25,cnn,80.59954751131222,4960,5648,86.18951612903226,75.69050991501416,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.005,79.57926655927224,4905,5648,85.60652395514781,74.34490084985835,300,True,True,False,False,True
18,8,lstm,25,cnn,81.1615925058548,5027,5648,86.17465685299383,76.69971671388102,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.01,79.50240316652528,4963,5648,84.9889179931493,74.6813031161473,300,True,True,False,False,True
19,8,lstm,25,cnn,80.22373909745924,4900,5648,86.34693877551021,74.91147308781869,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.015,77.64976958525347,4768,5648,84.81543624161074,71.60056657223797,300,True,True,False,False,True
20,8,lstm,25,cnn,80.96859629209231,4924,5648,86.92120227457352,75.77903682719547,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.02,77.82805429864254,4739,5648,85.29225575015826,71.56515580736544,300,True,True,False,False,True
21,8,lstm,25,cnn,81.87756625606569,5068,5648,86.56274664561957,77.67351274787535,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.025,78.43958135109419,4862,5648,84.77992595639654,72.98158640226629,300,True,True,False,False,True
22,8,lstm,25,cnn,81.38317757009347,5052,5648,86.18368962787015,77.08923512747876,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.03,76.1832206456528,4853,5648,82.42324335462601,70.8215297450425,300,True,True,False,False,True
23,8,lstm,25,cnn,81.3581640331076,4984,5648,86.7776886035313,76.5757790368272,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.035,75.8760498117579,4711,5648,83.4217788155381,69.58215297450425,300,True,True,False,False,True
24,8,lstm,25,cnn,81.06025002349847,4991,5648,86.39551192145862,76.34560906515581,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.04,74.9854679325712,4674,5648,82.798459563543,68.51983002832861,300,True,True,False,False,True
25,8,lstm,25,cnn,80.78261687517637,4983,5648,86.17298815974313,76.02691218130312,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.045,73.90797903319744,4654,5648,81.80060163300386,67.40439093484419,300,True,True,False,False,True
