,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
0,8,lstm,25,cnn,78.05240661587065,2487,2894,84.43908323281062,72.56392536281963,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.05,73.63809523809525,2356,2894,82.0458404074703,66.79336558396683,300,True,False,True,True
1,8,lstm,25,cnn,78.84328358208955,2466,2894,85.6853203568532,73.01313061506565,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.060000000000000005,72.80015270089712,2345,2894,81.32196162046908,65.89495507947477,300,True,False,True,True
2,8,lstm,25,cnn,77.53303964757708,2327,2894,86.97894284486463,69.93780234968901,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.07,71.12704101951414,2128,2894,83.92857142857143,61.71389080856945,300,True,False,True,True
3,8,lstm,25,cnn,77.90982833427654,2407,2894,85.7914416285833,71.35452660677264,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.08000000000000002,70.24793388429752,2188,2894,81.58135283363802,61.679336558396685,300,True,False,True,True
4,8,lstm,25,cnn,76.48087007185859,2255,2894,87.3170731707317,68.03731859018659,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.09000000000000001,67.12074303405572,1951,2894,83.34187596104562,56.185210780926056,300,True,False,True,True
5,8,lstm,25,cnn,75.99536142249711,2280,2894,86.2280701754386,67.93365583966828,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.1,66.68017835427645,2040,2894,80.63725490196079,56.84174153420871,300,True,False,True,True
6,8,lstm,25,cnn,75.73783058643157,2324,2894,85.02581755593803,68.279198341396,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.11000000000000001,65.62626672071342,2040,2894,79.36274509803921,55.94333102971665,300,True,False,True,True
7,8,lstm,25,cnn,74.32432432432432,2286,2894,84.2082239720035,66.51693158258466,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.12000000000000001,64.74908200734394,2008,2894,79.03386454183267,54.837595024187976,300,True,False,True,True
8,8,lstm,25,cnn,75.12533744697262,2292,2894,84.9912739965096,67.3116793365584,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.13,63.86936750723439,1944,2894,79.4753086419753,53.38631651693158,300,True,False,True,True
9,8,lstm,25,cnn,74.28900845503458,2310,2894,83.67965367965368,66.79336558396683,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.14,62.68472906403941,1978,2894,77.19919110212335,52.7643400138217,300,True,False,True,True
10,8,lstm,25,cnn,73.09284447072739,2179,2894,85.08490133088573,64.0635798203179,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.15000000000000002,60.16806722689076,1866,2894,76.7416934619507,49.48168624740843,300,True,False,True,True
11,8,lstm,25,cnn,71.17539213689142,2015,2894,86.69975186104219,60.36627505183137,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.16000000000000003,59.47598253275109,1686,2894,80.7829181494662,47.062888735314445,300,True,False,True,True
12,8,lstm,25,cnn,71.10236220472441,2186,2894,82.61665141811528,62.40497581202488,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.17000000000000004,57.2095986409004,1815,2894,74.21487603305785,46.54457498272288,300,True,False,True,True
13,8,lstm,25,cnn,70.75106859352738,2019,2894,86.08221892025756,60.055286800276434,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.18000000000000005,57.712765957446805,1618,2894,80.46971569839307,44.98963372494817,300,True,False,True,True
14,8,lstm,25,cnn,71.09004739336493,2170,2894,82.94930875576037,62.19765031098825,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.19,55.51648351648352,1656,2894,76.26811594202898,43.64201796821009,300,True,False,True,True
15,8,lstm,25,cnn,69.88773055332798,2094,2894,83.2378223495702,60.22805805114029,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.2,56.3888277985485,1653,2894,77.55595886267393,44.29854872149274,300,True,False,True,True
16,8,lstm,25,cnn,82.68982080177351,2519,2894,88.844779674474,77.33241188666206,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.0,82.66814486326682,2518,2894,88.84034948371723,77.29785763648928,300,True,False,True,True
17,8,lstm,25,cnn,81.68701442841287,2512,2894,87.89808917197452,76.29578438147892,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.005,80.67632850241546,2488,2894,87.2588424437299,75.01727712508638,300,True,False,True,True
18,8,lstm,25,cnn,81.77083333333333,2482,2894,88.55761482675261,75.9502418797512,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.01,79.97018818706913,2473,2894,86.77719369187221,74.1534208707671,300,True,False,True,True
19,8,lstm,25,cnn,81.34057971014492,2626,2894,85.49124143183549,77.57429163787144,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.015,78.35725967654008,2609,2894,82.63702568033729,74.49896337249481,300,True,False,True,True
20,8,lstm,25,cnn,80.78199926226485,2528,2894,86.62974683544304,75.67380787836903,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.02,77.27865796831314,2471,2894,83.89316066369891,71.63096060815481,300,True,False,True,True
