,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,trainable_embeddings,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
10,8,lstm,25,cnn,84.6076550653147,5299,5648,87.3938478958294,81.99362606232295,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.15000000000000002,71.36937457839451,4729,5648,78.30408120109959,65.56303116147309,300,True,True,False,True,True
11,8,lstm,25,cnn,84.05770635500365,5304,5648,86.78355957767722,81.49787535410765,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.16000000000000003,70.29769311764142,4799,5648,76.51594082100438,65.01416430594901,300,True,True,False,True,True
12,8,lstm,25,cnn,83.25866325317729,5289,5648,86.08432595953866,80.61260623229462,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.17000000000000004,68.2078678970374,4647,5648,75.55412093823972,62.16359773371105,300,True,True,False,True,True
13,8,lstm,25,cnn,83.02233661182093,5231,5648,86.33148537564519,79.95750708215297,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.18000000000000005,67.72170797252912,4399,5648,77.33575812684701,60.23371104815864,300,True,True,False,True,True
14,8,lstm,25,cnn,82.8856907140893,5261,5648,85.93423303554458,80.04603399433428,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.19,67.75174036670262,4551,5648,75.91738079542958,61.172096317280456,300,True,True,False,True,True
15,8,lstm,25,cnn,83.77929507289167,5190,5648,87.47591522157997,80.38243626062322,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.2,66.18891211306858,4399,5648,75.58536030916117,58.87039660056657,300,True,True,False,True,True
16,8,lstm,25,cnn,86.97508896797154,5592,5648,87.41058655221745,86.54390934844193,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.0,86.99288256227759,5592,5648,87.42846924177397,86.56161473087819,300,True,True,False,True,True
17,8,lstm,25,cnn,87.09270927092709,5462,5648,88.57561332845111,85.65864022662889,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.005,86.10310021629417,5448,5648,87.68355359765052,84.578611898017,300,True,True,False,True,True
18,8,lstm,25,cnn,86.8480114911572,5491,5648,88.08960116554361,85.64093484419263,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.01,85.34791965566714,5504,5648,86.46438953488372,84.2599150141643,300,True,True,False,True,True
19,8,lstm,25,cnn,86.87342228633248,5444,5648,88.50110213078618,85.30453257790369,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.015,84.59170740539562,5398,5648,86.55057428677289,82.71954674220963,300,True,True,False,True,True
20,8,lstm,25,cnn,86.9094843130184,5444,5648,88.53783982365907,85.33994334277621,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.02,84.69563639662525,5375,5648,86.84651162790698,82.64872521246458,300,True,True,False,True,True
21,8,lstm,25,cnn,86.69790915645277,5448,5648,88.28928046989721,85.16288951841359,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.025,83.77715168590385,5355,5648,86.06909430438843,81.60410764872522,300,True,True,False,True,True
22,8,lstm,25,cnn,86.30407467241069,5494,5648,87.51365125591555,85.12747875354107,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.03,82.53077480086894,5400,5648,84.42592592592592,80.71883852691218,300,True,True,False,True,True
23,8,lstm,25,cnn,86.91756272401433,5512,5648,87.98984034833092,85.87110481586403,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.035,82.70906314560318,5485,5648,83.9380127620784,81.51558073654391,300,True,True,False,True,True
24,8,lstm,25,cnn,86.29764065335753,5372,5648,88.51451973194341,84.18909348441926,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.04,81.71905067350865,5265,5648,84.69135802469135,78.94830028328612,300,True,True,False,True,True
25,8,lstm,25,cnn,86.5606936416185,5424,5648,88.34808259587021,84.84419263456091,0.5,True,5,7,0.005,0.707,False,"[128, 128]",rnn,0.045,81.65398368020537,5259,5648,84.67389237497623,78.84206798866855,300,True,True,False,True,True
