,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
16,8,,25,cnn,34.70724191063174,1423,3769,63.31693605059733,23.905545237463517,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.11000000000000001,29.508196721311474,455,1497,63.2967032967033,19.238476953907817,300,True,False,False,True
17,8,,25,cnn,34.31168339329672,1512,3769,59.92063492063492,24.038206420801274,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.12000000000000001,30.27295285359802,518,1497,58.88030888030888,20.374081496325985,300,True,False,False,True
18,8,,25,cnn,30.837359098228664,1199,3769,63.88657214345288,20.323693287344124,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.13,27.07240293809024,409,1497,63.080684596577015,17.23446893787575,300,True,False,False,True
19,8,,25,cnn,32.70368250333906,1472,3769,58.22010869565217,22.73812682409127,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.14,26.693835965359142,466,1497,56.223175965665234,17.501670006680026,300,True,False,False,True
20,8,,25,cnn,27.97520661157025,1071,3769,63.21195144724557,17.96232422393208,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.15000000000000002,21.44831398562742,312,1497,62.17948717948718,12.959251837007349,300,True,False,False,True
21,8,,25,cnn,29.85074626865672,1256,3769,59.71337579617835,19.899177500663306,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.16000000000000003,21.409066084107042,334,1497,58.68263473053892,13.092852371409485,300,True,False,False,True
22,8,,25,cnn,29.666401906274817,1267,3769,58.958168902920285,19.819580790660652,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.17000000000000004,23.842469398616288,382,1497,58.638743455497384,14.963259853039412,300,True,False,False,True
23,8,,25,cnn,24.20101388582764,768,3769,71.484375,14.56619793048554,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.18000000000000005,15.200478755236384,174,1497,72.98850574712644,8.483633934535739,300,True,False,False,True
24,8,,25,cnn,29.265355279004417,1213,3769,60.098928276999175,19.342000530644732,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.19,18.767048554282596,336,1497,51.19047619047619,11.489645958583834,300,True,False,False,True
25,8,,25,cnn,23.104056437389772,767,3769,68.3181225554107,13.902892013796762,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.2,12.139423076923078,167,1497,60.47904191616767,6.74682698730795,300,True,False,False,True
