,batch_size,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
0,8,25,cnn,79.92845038599133,4974,5648,85.3437876960193,75.15934844192634,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.0,79.93219700536773,4971,5648,85.37517602092134,75.14164305949008,300,True,False,False,True
1,8,25,cnn,79.88985947588303,4884,5648,86.13841113841114,74.48654390934844,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.005,78.82655490999142,4851,5648,85.30199958771388,73.26487252124646,300,True,False,False,True
2,8,25,cnn,80.3801637338854,4979,5648,85.78027716408917,75.61968838526913,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.01,78.69038607115823,4920,5648,84.51219512195122,73.61898016997168,300,True,False,False,True
3,8,25,cnn,80.39028123206427,4806,5648,87.43237619642115,74.39801699716713,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.015,78.1756428918001,4657,5648,86.49345071934722,71.3172804532578,300,True,False,False,True
4,8,25,cnn,80.2655286865813,4897,5648,86.42025730038799,74.92917847025495,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.02,76.95421686746987,4727,5648,84.45102602073196,70.6798866855524,300,True,False,False,True
5,8,25,cnn,80.59447179098828,4916,5648,86.59479251423922,75.37181303116148,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.025,77.16824415684759,4706,5648,84.89162770930727,70.73300283286119,300,True,False,False,True
6,8,25,cnn,80.89719626168224,5052,5648,85.66904196357878,76.62889518413597,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.03,75.88369441277081,4876,5648,81.89089417555373,70.69759206798867,300,True,False,False,True
7,8,25,cnn,80.07547169811322,4952,5648,85.70274636510501,75.14164305949008,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.035,75.2021563342318,4740,5648,82.40506329113924,69.15722379603399,300,True,False,False,True
8,8,25,cnn,80.56943527858962,4959,5648,86.16656583988707,75.65509915014164,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.04,74.85752921858398,4705,5648,82.35919234856536,68.60835694050992,300,True,False,False,True
9,8,25,cnn,80.72906778052023,4886,5648,87.02415063446583,75.28328611898017,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.045,73.97045876944146,4575,5648,82.64480874316939,66.94405099150141,300,True,False,False,True
10,8,25,cnn,80.3736554066805,4950,5648,86.04040404040404,75.40722379603399,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.05,73.55251672970614,4663,5648,81.32103795839588,67.13881019830028,300,True,False,False,True
11,8,25,cnn,80.54255420766071,4821,5648,87.45073636175067,74.64589235127478,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.060000000000000005,72.79586973788722,4424,5648,82.86618444846293,64.90793201133144,300,True,False,False,True
12,8,25,cnn,80.61619884698989,4933,5648,86.45854449624974,75.51345609065156,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.07,70.64647064647065,4453,5648,80.12575791601168,63.172804532577906,300,True,False,False,True
13,8,25,cnn,80.03757632691405,4997,5648,85.25115069041425,75.42492917847025,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.08000000000000002,69.47826947826948,4453,5648,78.8008084437458,62.12818696883853,300,True,False,False,True
14,8,25,cnn,80.69180606747945,4933,5648,86.53963105615244,75.5842776203966,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.09000000000000001,68.70941558441557,4208,5648,80.4657794676806,59.95042492917847,300,True,False,False,True
15,8,25,cnn,80.11740200719561,4914,5648,86.1009361009361,74.91147308781869,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.1,67.29254996971532,4258,5648,78.27618600281822,59.01203966005666,300,True,False,False,True
16,8,25,cnn,80.5239179954442,4888,5648,86.78396072013093,75.10623229461757,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.11000000000000001,67.19117196280781,4139,5648,79.43947813481518,58.21529745042493,300,True,False,False,True
17,8,25,cnn,80.41878890775325,4954,5648,86.05167541380702,75.47804532577904,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.12000000000000001,66.23735050597978,4135,5648,78.35550181378477,57.36543909348442,300,True,False,False,True
18,8,25,cnn,79.97361228913392,4963,5648,85.49264557727182,75.12393767705383,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.13,64.72208057113717,4157,5648,76.32908347365888,56.17917847025496,300,True,False,False,True
19,8,25,cnn,79.89382879893829,4901,5648,85.9824525607019,74.61048158640227,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.14,63.94858828487147,3844,5648,78.95421436004162,53.73583569405099,300,True,False,False,True
20,8,25,cnn,79.83679666002467,4891,5648,86.01512983030055,74.48654390934844,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.15000000000000002,62.3330177763753,3859,5648,76.78154962425499,52.461048158640224,300,True,False,False,True
21,8,25,cnn,78.88103876265036,4826,5648,85.59883961873187,73.14093484419263,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.16000000000000003,60.780065005417114,3582,5648,78.30820770519263,49.66359773371105,300,True,False,False,True
