,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
2,8,,25,cnn,30.866425992779785,388,720,44.07216494845361,23.75,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.01,30.247479376718605,371,720,44.474393530997304,22.916666666666668,300,True,False,True,True
3,8,,25,cnn,32.23570190641248,434,720,42.85714285714285,25.833333333333332,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.015,31.818181818181827,424,720,42.924528301886795,25.27777777777778,300,True,False,True,True
4,8,,25,cnn,25.090909090909093,380,720,36.31578947368421,19.166666666666668,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.02,24.67771639042357,366,720,36.612021857923494,18.61111111111111,300,True,False,True,True
5,8,,25,cnn,30.410447761194032,352,720,46.30681818181818,22.63888888888889,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.025,26.91190706679574,313,720,44.40894568690096,19.305555555555557,300,True,False,True,True
6,8,,25,cnn,31.630170316301705,513,720,38.01169590643275,27.083333333333332,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.03,28.85738115095913,479,720,36.11691022964509,24.02777777777778,300,True,False,True,True
7,8,,25,cnn,27.264731750219877,417,720,37.170263788968825,21.52777777777778,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.035,26.58450704225352,416,720,36.29807692307692,20.97222222222222,300,True,False,True,True
8,8,,25,cnn,25.959780621572214,374,720,37.967914438502675,19.72222222222222,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.04,24.738344433872502,331,720,39.274924471299094,18.055555555555557,300,True,False,True,True
9,8,,25,cnn,26.65489849955869,413,720,36.56174334140436,20.97222222222222,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.045,24.812030075187973,344,720,38.372093023255815,18.333333333333332,300,True,False,True,True
10,8,,25,cnn,30.958663148636756,417,720,42.20623501199041,24.444444444444443,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.05,28.03234501347709,393,720,39.69465648854962,21.666666666666668,300,True,False,True,True
11,8,,25,cnn,25.62141491395793,326,720,41.104294478527606,18.61111111111111,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.060000000000000005,20.66115702479339,248,720,40.32258064516129,13.88888888888889,300,True,False,True,True
12,8,,25,cnn,32.95553618134264,427,720,44.26229508196721,26.25,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.07,28.179322964318388,373,720,41.28686327077748,21.38888888888889,300,True,False,True,True
13,8,,25,cnn,24.665391969407267,326,720,39.57055214723926,17.916666666666668,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.08000000000000002,18.56990394877268,217,720,40.09216589861751,12.083333333333334,300,True,False,True,True
14,8,,25,cnn,21.930646672914715,347,720,33.71757925072046,16.25,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.09000000000000001,17.05263157894737,230,720,35.21739130434783,11.25,300,True,False,True,True
15,8,,25,cnn,32.0,380,720,46.31578947368421,24.444444444444443,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.1,23.877551020408163,260,720,45.0,16.25,300,True,False,True,True
16,8,,25,cnn,28.250701590271277,349,720,43.26647564469914,20.97222222222222,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.11000000000000001,18.356456776947706,217,720,39.63133640552996,11.944444444444445,300,True,False,True,True
17,8,,25,cnn,24.8565965583174,326,720,39.877300613496935,18.055555555555554,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.12000000000000001,13.686534216335543,186,720,33.333333333333336,8.61111111111111,300,True,False,True,True
18,8,,25,cnn,27.747747747747752,390,720,39.48717948717949,21.38888888888889,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.13,17.95918367346939,260,720,33.84615384615385,12.222222222222221,300,True,False,True,True
19,8,,25,cnn,27.567067530064758,361,720,41.27423822714682,20.694444444444446,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.14,16.702355460385437,214,720,36.44859813084112,10.833333333333334,300,True,False,True,True
20,8,,25,cnn,25.115420129270543,363,720,37.46556473829201,18.88888888888889,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.15000000000000002,14.495798319327733,232,720,29.74137931034483,9.583333333333334,300,True,False,True,True
21,8,,25,cnn,19.826756496631376,319,720,32.288401253918494,14.305555555555555,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.16000000000000003,9.761634506242906,161,720,26.70807453416149,5.972222222222222,300,True,False,True,True
22,8,,25,cnn,24.856596558317403,326,720,39.877300613496935,18.055555555555557,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.17000000000000004,15.572858731924361,179,720,39.10614525139665,9.722222222222221,300,True,False,True,True
23,8,,25,cnn,15.301724137931032,208,720,34.13461538461539,9.86111111111111,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.18000000000000005,9.250000000000002,80,720,46.25,5.138888888888889,300,True,False,True,True
24,8,,25,cnn,19.56745623069001,251,720,37.84860557768924,13.194444444444445,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.19,10.578105781057811,93,720,46.236559139784944,5.972222222222222,300,True,False,True,True
25,8,,25,cnn,17.611336032388664,268,720,32.46268656716418,12.083333333333334,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.2,8.65265760197775,89,720,39.325842696629216,4.861111111111112,300,True,False,True,True
