,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
0,8,,25,cnn,28.737864077669908,310,720,47.74193548387097,20.555555555555557,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.0,28.737864077669908,310,720,47.74193548387097,20.555555555555557,300,True,False,False,True
1,8,,25,cnn,29.55575702629193,383,720,42.55874673629243,22.63888888888889,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.005,27.88990825688073,370,720,41.08108108108108,21.11111111111111,300,True,False,False,True
2,8,,25,cnn,29.094076655052262,428,720,39.018691588785046,23.194444444444443,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.01,28.94507410636443,427,720,38.875878220140514,23.055555555555557,300,True,False,False,True
3,8,,25,cnn,30.16157989228007,394,720,42.63959390862944,23.333333333333332,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.015,28.0,380,720,40.526315789473685,21.38888888888889,300,True,False,False,True
4,8,,25,cnn,30.871212121212128,336,720,48.51190476190476,22.638888888888893,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.02,29.89392478302796,317,720,48.89589905362776,21.52777777777778,300,True,False,False,True
5,8,,25,cnn,30.23474178403756,345,720,46.666666666666664,22.36111111111111,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.025,27.772420443587272,317,720,45.42586750788644,20.0,300,True,False,False,True
6,8,,25,cnn,30.046082949308754,365,720,44.657534246575345,22.63888888888889,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.03,27.454718779790277,329,720,43.76899696048632,20.0,300,True,False,False,True
7,8,,25,cnn,30.255057167985928,417,720,41.247002398081534,23.88888888888889,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.035,28.38944494995451,379,720,41.16094986807388,21.666666666666668,300,True,False,False,True
8,8,,25,cnn,27.70330652368186,399,720,38.847117794486216,21.52777777777778,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.04,22.74436090225564,344,720,35.174418604651166,16.805555555555557,300,True,False,False,True
9,8,,25,cnn,26.41509433962264,340,720,41.1764705882353,19.444444444444443,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.045,21.1253701875617,293,720,36.51877133105802,14.86111111111111,300,True,False,False,True
10,8,,25,cnn,25.42056074766355,350,720,38.857142857142854,18.88888888888889,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.05,20.95808383233533,282,720,37.234042553191486,14.583333333333334,300,True,False,False,True
11,8,,25,cnn,29.889298892988926,364,720,44.505494505494504,22.5,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.060000000000000005,24.649298597194388,278,720,44.24460431654676,17.083333333333332,300,True,False,False,True
12,8,,25,cnn,28.43419788664746,321,720,46.10591900311527,20.555555555555557,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.07,23.915343915343914,225,720,50.22222222222222,15.694444444444445,300,True,False,False,True
13,8,,25,cnn,22.6,280,720,40.357142857142854,15.694444444444445,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.08000000000000002,18.502202643171806,188,720,44.680851063829785,11.666666666666666,300,True,False,False,True
14,8,,25,cnn,26.628895184135974,339,720,41.5929203539823,19.583333333333332,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.09000000000000001,20.210526315789476,230,720,41.73913043478261,13.333333333333334,300,True,False,False,True
15,8,,25,cnn,26.831588962892482,331,720,42.59818731117825,19.583333333333332,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.1,19.870410367170624,206,720,44.66019417475728,12.777777777777779,300,True,False,False,True
16,8,,25,cnn,18.801652892561986,248,720,36.69354838709678,12.63888888888889,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.11000000000000001,11.137440758293838,124,720,37.903225806451616,6.527777777777778,300,True,False,False,True
17,8,,25,cnn,24.693685202639017,341,720,38.41642228739003,18.194444444444443,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.12000000000000001,13.393870601589105,161,720,36.64596273291925,8.194444444444445,300,True,False,False,True
18,8,,25,cnn,23.758519961051604,307,720,39.73941368078176,16.944444444444443,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.13,16.210045662100455,156,720,45.51282051282051,9.86111111111111,300,True,False,False,True
19,8,,25,cnn,25.99418040737148,311,720,43.08681672025723,18.611111111111107,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.14,12.75626423690205,158,720,35.44303797468354,7.777777777777778,300,True,False,False,True
20,8,,25,cnn,16.846652267818577,206,720,37.86407766990291,10.833333333333334,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.15000000000000002,9.951456310679612,104,720,39.42307692307692,5.694444444444445,300,True,False,False,True
21,8,,25,cnn,21.246169560776302,259,720,40.15444015444015,14.444444444444445,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.16000000000000003,9.024390243902442,100,720,37.0,5.138888888888889,300,True,False,False,True
22,8,,25,cnn,21.406086044071355,233,720,43.776824034334766,14.166666666666666,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.17000000000000004,9.23845193508115,81,720,45.67901234567901,5.138888888888889,300,True,False,False,True
23,8,,25,cnn,20.03968253968254,288,720,35.06944444444444,14.027777777777779,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.18000000000000005,11.764705882352942,113,720,43.36283185840708,6.805555555555555,300,True,False,False,True
24,8,,25,cnn,17.975206611570247,248,720,35.08064516129032,12.083333333333334,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.19,7.600950118764847,122,720,26.229508196721312,4.444444444444445,300,True,False,False,True
25,8,,25,cnn,20.867959372114495,363,720,31.12947658402204,15.694444444444445,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.2,11.515863689776733,131,720,37.404580152671755,6.805555555555555,300,True,False,False,True
