,batch_size,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
14,8,25,cnn,80.79740380157625,5137,5648,84.81604049055869,77.14235127478753,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.09000000000000001,72.34527996957887,4871,5648,78.11537671935947,67.36898016997168,300,True,False,True,True
15,8,25,cnn,80.94353640416048,5120,5648,85.1171875,77.16005665722379,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.1,70.56106245789627,4743,5648,77.29285262492094,64.90793201133144,300,True,False,True,True
16,8,25,cnn,80.93370681605975,5062,5648,85.61833267483208,76.73512747875354,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.11000000000000001,71.07905253923386,4611,5648,79.07178486228584,64.55382436260624,300,True,False,True,True
17,8,25,cnn,80.74881251746298,5089,5648,85.18372961289055,76.7528328611898,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.12000000000000001,69.36822575920321,4593,5648,77.33507511430437,62.889518413597735,300,True,False,True,True
18,8,25,cnn,80.64756233717901,5100,5648,84.98039215686275,76.73512747875354,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.13,68.70063191153238,4480,5648,77.65625,61.59702549575071,300,True,False,True,True
19,8,25,cnn,80.78066914498142,5112,5648,85.01564945226917,76.94759206798867,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.14,67.9640132994328,4578,5648,75.90650939274792,61.52620396600565,300,True,False,True,True
20,8,25,cnn,81.12650046168052,5182,5648,84.7742184484755,77.77974504249293,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.15000000000000002,68.36961780358006,4687,5648,75.3787070620866,62.553116147308785,300,True,False,True,True
21,8,25,cnn,79.91025521174161,5049,5648,84.65042582689641,75.6728045325779,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.16000000000000003,67.01623474841182,4269,5648,77.84024361677207,58.83498583569405,300,True,False,True,True
22,8,25,cnn,79.81507165973184,5167,5648,83.53009483259144,76.41643059490085,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.17000000000000004,67.1222178836392,4596,5648,74.8041775456919,60.87110481586402,300,True,False,True,True
23,8,25,cnn,80.12358393408857,5033,5648,85.0188754222134,75.76133144475921,0.5,True,5,7,0.005,0.707,"[128, 128]",cnn,0.18000000000000005,65.53442489575917,4185,5648,76.98924731182795,57.04674220963173,300,True,False,True,True
