,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
0,8,,25,cnn,12.82608695652174,200,720,29.5,8.194444444444445,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.0,12.82608695652174,200,720,29.5,8.194444444444445,300,True,False,False,True
1,8,,25,cnn,10.180995475113123,164,720,27.4390243902439,6.25,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.005,9.28652321630804,163,720,25.153374233128833,5.694444444444445,300,True,False,False,True
2,8,,25,cnn,17.042115572967678,301,720,28.903654485049834,12.083333333333334,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.01,16.502946954813357,298,720,28.187919463087248,11.666666666666666,300,True,False,False,True
3,8,,25,cnn,16.05550049554014,289,720,28.027681660899653,11.25,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.015,14.02439024390244,264,720,26.136363636363637,9.583333333333334,300,True,False,False,True
4,8,,25,cnn,13.714285714285715,155,720,38.70967741935484,8.333333333333334,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.02,12.903225806451612,148,720,37.83783783783784,7.777777777777778,300,True,False,False,True
5,8,,25,cnn,14.20389461626575,153,720,40.52287581699346,8.61111111111111,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.025,12.629161882893229,151,720,36.42384105960265,7.638888888888889,300,True,False,False,True
6,8,,25,cnn,15.367483296213807,178,720,38.764044943820224,9.583333333333334,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.03,13.318284424379232,166,720,35.54216867469879,8.194444444444445,300,True,False,False,True
7,8,,25,cnn,15.136226034308779,271,720,27.675276752767527,10.416666666666666,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.035,14.166666666666668,240,720,28.333333333333336,9.444444444444445,300,True,False,False,True
8,8,,25,cnn,10.297482837528603,154,720,29.220779220779228,6.25,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.04,7.843137254901961,147,720,23.12925170068027,4.722222222222222,300,True,False,False,True
9,8,,25,cnn,10.948905109489052,102,720,44.11764705882353,6.25,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.045,10.036719706242351,97,720,42.2680412371134,5.694444444444445,300,True,False,False,True
10,8,,25,cnn,6.022584692597239,77,720,31.16883116883117,3.3333333333333335,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.05,6.091370558375634,68,720,35.294117647058826,3.3333333333333335,300,True,False,False,True
11,8,,25,cnn,11.345939933259178,179,720,28.491620111731844,7.083333333333333,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.060000000000000005,10.23890784982935,159,720,28.30188679245283,6.25,300,True,False,False,True
12,8,,25,cnn,8.118081180811807,93,720,35.483870967741936,4.583333333333333,0.5,True,30,7,0.005,0.707,False,"[128, 128]",cnn,0.07,7.425742574257426,88,720,34.09090909090909,4.166666666666667,300,True,False,False,True
