,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
0,8,,25,cnn,13.567251461988304,135,720,42.96296296296296,8.055555555555555,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.0,13.567251461988304,135,720,42.96296296296296,8.055555555555555,300,True,False,True,True
1,8,,25,cnn,12.295081967213115,256,720,23.4375,8.333333333333334,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.005,11.351909184726523,249,720,22.08835341365462,7.638888888888889,300,True,False,True,True
2,8,,25,cnn,16.563146997929607,246,720,32.520325203252035,11.11111111111111,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.01,16.082474226804123,250,720,31.2,10.833333333333334,300,True,False,True,True
3,8,,25,cnn,0.5420054200542005,18,720,11.111111111111112,0.2777777777777778,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.015,0.8119079837618404,19,720,15.789473684210526,0.4166666666666667,300,True,False,True,True
4,8,,25,cnn,11.320754716981131,181,720,28.176795580110497,7.083333333333333,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.02,12.416851441241686,182,720,30.76923076923077,7.777777777777778,300,True,False,True,True
5,8,,25,cnn,18.240343347639485,212,720,40.094339622641506,11.805555555555555,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.025,15.570175438596491,192,720,36.979166666666664,9.86111111111111,300,True,False,True,True
6,8,,25,cnn,13.028571428571428,155,720,36.774193548387096,7.916666666666667,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.03,10.256410256410257,138,720,31.884057971014492,6.111111111111111,300,True,False,True,True
7,8,,25,cnn,14.332965821389195,187,720,34.75935828877005,9.027777777777779,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.035,12.148481439820024,169,720,31.952662721893493,7.5,300,True,False,True,True
8,8,,25,cnn,12.571428571428573,155,720,35.483870967741936,7.638888888888889,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.04,12.311265969802555,141,720,37.5886524822695,7.361111111111111,300,True,False,True,True
9,8,,25,cnn,9.039548022598868,165,720,24.242424242424242,5.555555555555555,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.045,7.906976744186047,140,720,24.285714285714285,4.722222222222222,300,True,False,True,True
10,8,,25,cnn,11.581291759465477,178,720,29.213483146067414,7.222222222222222,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.05,9.63302752293578,152,720,27.63157894736842,5.833333333333333,300,True,False,True,True
11,8,,25,cnn,8.323424494649226,121,720,28.925619834710744,4.861111111111111,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.060000000000000005,7.885304659498208,117,720,28.205128205128204,4.583333333333333,300,True,False,True,True
12,8,,25,cnn,9.650180940892641,109,720,36.69724770642202,5.555555555555555,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.07,8.302808302808304,99,720,34.343434343434346,4.722222222222222,300,True,False,True,True
13,8,,25,cnn,6.557377049180326,73,720,35.61643835616438,3.611111111111111,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.08000000000000002,5.77889447236181,76,720,30.263157894736842,3.1944444444444446,300,True,False,True,True
14,8,,25,cnn,6.030150753768845,76,720,31.57894736842105,3.3333333333333335,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.09000000000000001,5.576679340937895,69,720,31.884057971014492,3.0555555555555554,300,True,False,True,True
15,8,,25,cnn,1.6415868673050615,11,720,54.54545454545453,0.8333333333333334,0.5,True,20,7,0.005,0.707,False,"[128, 128]",cnn,0.1,2.4357239512855213,19,720,47.368421052631575,1.2500000000000002,300,True,False,True,True
