,batch_size,cell_type,char_embeddings_dim,char_embeddings_type,clean_f1,clean_n_predicted_entities,clean_n_true_entities,clean_precision,clean_recall,dropout_rate,embeddings_dropout,epochs,filter_width,learning_rate,learning_rate_decay,logging,n_filters,net_type,noise_level,noised_f1,noised_n_predicted_entities,noised_n_true_entities,noised_precision,noised_recall,token_embeddings_dim,trainable_embeddings,use_batch_norm,use_capitalization,use_char_embeddins,use_crf
10,8,,25,cnn,21.018215787015414,513,3769,87.71929824561404,11.939506500397984,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.05,32.68186753528773,345,1497,87.2463768115942,20.10688042752171,300,False,True,False,False,True
11,8,,25,cnn,21.40221402214022,567,3769,81.8342151675485,12.310957813743698,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.060000000000000005,29.48647156267256,314,1497,85.03184713375796,17.835671342685373,300,False,True,False,False,True
12,8,,25,cnn,19.327731092436977,515,3769,80.3883495145631,10.984345980366145,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.07,26.8690275435638,282,1497,84.7517730496454,15.965263861055444,300,False,True,False,False,True
13,8,,25,cnn,19.787822878228784,567,3769,75.66137566137566,11.382329530379412,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.08000000000000002,27.27768685215494,336,1497,74.4047619047619,16.7000668002672,300,False,True,False,False,True
14,8,,25,cnn,18.51590106007067,476,3769,82.56302521008404,10.427169010347573,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.09000000000000001,24.345847554038677,261,1497,81.99233716475096,14.295257181028724,300,False,True,False,False,True
15,8,,25,cnn,19.480519480519483,543,3769,77.34806629834254,11.143539400371452,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.1,25.2808988764045,283,1497,79.50530035335689,15.030060120240481,300,False,True,False,False,True
16,8,,25,cnn,14.522417153996102,335,3769,88.955223880597,7.90660652693022,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.11000000000000001,17.139408569704287,160,1497,88.74999999999999,9.485637942551772,300,False,True,False,False,True
17,8,,25,cnn,14.532199270959904,346,3769,86.41618497109828,7.933138763597771,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.12000000000000001,17.10843373493976,163,1497,87.11656441717791,9.48563794255177,300,False,True,False,False,True
18,8,,25,cnn,16.32749645054425,457,3769,75.49234135667396,9.153621650305121,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.13,17.863397548161124,216,1497,70.83333333333333,10.220440881763528,300,False,True,False,False,True
19,8,,25,cnn,17.647058823529413,481,3769,77.96257796257797,9.949588750331653,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.14,15.745192307692307,167,1497,78.44311377245509,8.750835003340013,300,False,True,False,False,True
20,8,,25,cnn,17.533081285444233,463,3769,80.12958963282938,9.843459803661448,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.15000000000000002,21.156069364161848,233,1497,78.54077253218884,12.224448897795591,300,False,True,False,False,True
21,8,,25,cnn,15.358690418873374,385,3769,82.85714285714286,8.463783496948793,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.16000000000000003,18.203309692671397,195,1497,78.97435897435898,10.287241148964597,300,False,True,False,False,True
22,8,,25,cnn,14.295891712182382,442,3769,68.09954751131222,7.986203236932873,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.17000000000000004,14.640048396854203,156,1497,77.56410256410257,8.082832331329325,300,False,True,False,False,True
23,8,,25,cnn,14.734821214302857,398,3769,77.13567839195979,8.14539665693818,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.18000000000000005,13.91941391941392,141,1497,80.85106382978724,7.615230460921843,300,False,True,False,False,True
24,8,,25,cnn,11.727026361172701,290,3769,82.06896551724138,6.3146723268771545,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.19,6.658130601792573,65,1497,80.0,3.473613894455578,300,False,True,False,False,True
25,8,,25,cnn,11.648568608094767,283,3769,83.39222614840989,6.261607853542054,0.5,True,5,7,0.005,0.707,False,"[128, 128]",cnn,0.2,8.805031446540879,93,1497,75.26881720430107,4.676018704074816,300,False,True,False,False,True
